Customer_ID,LOB_Code,Product_Name,Customer_Type,Age,Annual_Income,Missed_Payments,Delinquent_Days,PenaltyFee_Amount,Probability_of_Default,DTI,OnTime_Payments,Bullet_Flag,Inactive_Flag,Total_Reachouts,Successful_Reachouts,Last_Campaign,Risk_Rating,Primary_Credit_Score,Total_Credit_Accounts
962954208472,C,Line of credit,C,47,96175,15,89,44.61899941039353,1,0.24796409225472676,0,0,0,33,12,Mobile Rewards 101,9,589.3308110794035,3
153118736310,R,Home Improvement,R,55,74679,2,5,22.661121553218837,0,0.203911545481682,1,1,0,8,8,Retirement Relief Hassle-Free,5,951.0769696414272,7
357139136612,C,Real Estate,C,39,90089,3,41,42.870753725961215,0,0.21245472382899303,0,0,0,9,9,Savings More 101,3,803.2973381844236,5
904877474286,R,Equipment Finance,R,69,46943,3,27,26.098279375105008,0,0.13225555743871978,0,1,1,23,8,Credit Fitness For a Better Tomorrow,5,825.0345890687455,6
302352408171,R,Mortgage,R,41,90841,3,74,25.16339126740706,0,0.31585815245492466,1,0,1,20,6,Investing Less For a Better Tomorrow,6,566.3496734499556,2
997615316010,R,Line of credit,R,42,89506,3,27,24.15619748246459,0,0.18548314994306836,0,1,1,32,9,Investing Lending Made Easy,9,523.1421536033106,6
513988194954,R,Real Estate,R,34,73680,3,1,31.885961372103086,0,0.3739286072855697,1,0,0,14,7,Financial Challenge Hassle-Free,1,753.1769268822985,6
573866316931,C,Line of Credit,C,21,50290,5,3,41.29604145524158,0,0.23462151734011277,0,0,1,20,10,Green Less For a Better Tomorrow,9,783.59261498548,2
519584075044,C,Real Estate,C,38,90293,5,17,17.82772906222207,0,0.13411660659996763,0,1,1,21,13,Mobile Loan 101,4,688.473237786546,5
913821297040,R,Equipment Finance,R,57,73230,10,65,36.573214554368086,0,0.1617785114988327,0,0,1,15,7,Student Challenge Bonanza,4,563.8382002308665,4
583265508286,R,Personal Loan,R,36,89794,6,0,26.031397574256744,0,0.2994401502845562,0,0,1,28,3,Green Challenge For a Better Tomorrow,8,451.5385256052532,2
737532557662,R,Equipment Finance,R,51,96443,13,48,12.334177393700987,0,0.2501409892960953,1,1,1,24,15,Financial Lending Bonanza,3,780.234000231181,9
269394399094,R,Equipment Finance,R,69,46025,11,13,9.354604081429482,0,0.2668486706671742,0,1,1,11,11,Investing Investment 101,7,775.4934982981135,6
425904297580,C,Real Estate,C,41,90895,1,63,16.07168419387713,0,0.285675574024141,1,1,0,26,10,Mobile Banking Hassle-Free,5,622.0003255941215,6
641354592353,C,Home Improvement,C,58,73001,9,84,47.29400899392391,1,0.39909821031677384,1,0,0,21,11,Financial Less 101,1,515.4914171405702,9
396390782783,C,Real Estate,C,54,97895,8,71,54.02557341626063,0,0.33613095220829686,0,0,1,16,9,Green Rewards Bonanza,5,670.3702249309098,4
761220414376,R,Line of credit,R,48,95175,0,74,19.882498746120476,0,0.3474074182380803,0,0,1,36,10,Mobile Relief 101,3,735.2578363803337,5
767297893692,R,Home Improvement,R,55,73745,10,49,31.529648705963385,0,0.1921798135888553,0,0,1,15,8,Financial Planning Made Easy,4,466.3587056332971,1
106750799737,R,Real Estate,R,51,95534,4,41,25.399645686628677,0,0.3071462351661048,1,0,1,30,9,Small Business Relief Hassle-Free,9,698.3405601974141,7
272873421041,R,Real Estate,R,51,95296,15,53,37.09947012422519,0,0.1262180640417942,1,1,1,22,5,Retirement Planning Hassle-Free,8,717.5086908468735,3
616468817174,R,Equipment Finance,R,47,97538,13,52,39.62141899299464,0,0.21838103469062586,0,0,0,21,8,Savings Investment 101,2,736.0491724599256,8
552168707657,R,Car Loan,R,22,51301,8,41,30.623016139203276,0,0.2649199060782453,1,0,1,29,11,Green More Hassle-Free,2,750.8279488080791,8
635126313202,R,Equipment Finance,R,65,47715,1,55,24.02895733407236,0,0.3269608849121842,1,0,0,16,13,Financial Rewards For a Better Tomorrow,3,809.6566163490386,5
600006217484,R,Mortgage,R,46,97246,15,17,36.778590523633746,0,0.2542301616399105,0,0,1,11,9,Retirement More For a Better Tomorrow,4,453.88124938363615,6
114770252945,C,Personal Loan,C,31,73817,13,32,31.829325050767903,0,0.11422125044145356,0,1,1,17,11,Green Loan Hassle-Free,3,496.3406948340215,6
184370086526,C,Real Estate,C,54,96053,1,61,17.960549494403544,0,0.31796714264278075,0,0,0,16,9,Savings Banking Made Easy,8,549.1326402979545,5
998804517560,R,Equipment Finance,R,59,75424,9,24,44.19612797457313,0,0.2225361235416411,1,1,0,10,11,Student Less For a Better Tomorrow,5,748.8969600089233,6
968179023769,R,Equipment Finance,R,70,46612,2,35,7.770902663443889,0,0.2297703988201053,1,1,0,31,10,Investing Lending 101,4,526.666793144276,7
973454325577,C,Line of Credit,C,21,51394,7,64,11.819383141104005,0,0.1863456671392436,0,0,1,19,11,Student Rewards Made Easy,6,800.0714051572653,1
844685671667,C,Real Estate,C,62,75313,7,33,30.54292949684217,0,0.26420424577467055,0,0,0,12,9,Investing More 101,8,829.9844269634093,2
478640210491,C,Real Estate,C,31,74251,12,45,16.173427554495785,0,0.27987545546667647,1,1,0,12,14,Financial Investment Bonanza,5,735.7113840421753,2
141072932391,R,Equipment Finance,R,48,95574,4,28,31.487362949400755,0,0.3639233757279348,1,1,0,20,8,Mobile Less 101,8,608.9287891409423,4
728957356535,R,Car Loan,R,21,50469,10,82,19.699619712259413,0,0.14075605391719825,1,1,1,20,7,Investing Rewards Hassle-Free,1,728.1565959804448,3
466884290457,C,Real Estate,C,52,97120,15,59,21.702826034048034,0,0.17351753334977787,1,0,0,22,9,Small Business Relief Made Easy,4,546.9117738723127,2
707323312844,R,Car Loan,R,29,74430,15,18,27.958810280271774,0,0.36094452785812675,1,1,1,28,4,Credit Banking 101,1,582.849674694364,7
416514142197,R,Personal Loan,R,24,51909,12,60,37.464204862241935,0,0.22853365817313917,1,0,1,16,11,Student Challenge Hassle-Free,8,662.3818270258969,5
280990742417,C,Personal Loan,C,38,89038,5,22,38.68158240359294,0,0.1250556310877201,0,1,0,25,10,Student Less Bonanza,6,786.7074818727049,9
218864187812,C,Real Estate,C,39,89189,1,45,46.078252358736236,0,0.1586775845137453,0,1,0,10,7,Green Fitness 101,7,632.5975148353908,9
822084591409,R,Mortgage,R,40,90370,9,4,27.14440302922816,0,0.22139391202869343,1,0,1,28,9,Savings More 101,4,571.8576206469568,5
341967524451,R,Home Improvement,R,53,97460,13,18,34.43575994844517,0,0.15529396630967027,1,0,0,14,7,Mobile Loan Bonanza,1,562.6724395374533,9
602620268679,C,Personal Loan,C,33,74667,10,64,19.15745595996768,0,0.26936029430839814,0,1,0,18,6,Mobile More For a Better Tomorrow,8,762.8711410381436,1
739181519100,R,Real Estate,R,61,75040,11,30,24.71158448927209,0,0.24949788375556672,1,1,0,12,12,Retirement Lending 101,6,663.1307410203773,9
376963444036,C,Personal Loan,C,27,73001,14,57,27.27558592633333,1,0.3724829552478758,1,1,0,23,9,Credit Less Made Easy,5,696.4178851971681,5
335358324735,C,Home Improvement,C,30,73134,8,73,14.811554407870432,0,0.3334681522138853,1,1,0,11,10,Financial Fitness Hassle-Free,4,632.9933898562547,9
468703886520,C,Real Estate,C,52,96304,4,90,6.572369212307154,0,0.30110783407493746,1,1,0,7,5,Student Less 101,2,787.907556346798,6
413620548619,R,Real Estate,R,37,89297,12,38,47.11237174482167,0,0.30787686309373197,0,1,0,11,10,Small Business Less 101,9,731.9816591361952,4
996928367564,R,Personal Loan,R,19,51832,7,13,42.27132154388819,0,0.18214080883830447,0,1,1,11,12,Mobile Loan Made Easy,9,720.651207245795,4
736472930628,C,Personal Loan,C,27,74769,1,49,35.19298214401589,0,0.27327587008466214,0,1,1,0,10,Green Relief Made Easy,7,532.5223320974965,6
474839031264,C,Home Improvement,C,33,73625,13,67,36.53119924285232,0,0.2564236681250831,1,0,0,26,10,Savings Relief Bonanza,8,896.5150751802304,8
468278452756,R,Real Estate,R,48,96586,10,72,10.579287608710512,0,0.28051252079755834,1,0,0,11,12,Small Business Banking 101,1,624.5721926935913,3
774415136379,C,Home Improvement,C,35,89979,13,22,34.73206514035107,0,0.07577231574834145,0,0,1,13,8,Savings Loan Made Easy,2,803.3124943445594,3
599515422586,R,Real Estate,R,59,74465,12,82,16.157202149384926,0,0.1680438094517005,1,0,0,11,11,Small Business Less Hassle-Free,2,824.8930079000281,5
678997147822,R,Real Estate,R,37,89771,5,76,13.09466989949509,0,0.29085376793312384,1,0,1,18,9,Mobile Relief 101,3,807.4318753664973,3
501611877208,R,Real Estate,R,66,46416,14,6,18.7232370843116,0,0.18400714214161337,1,1,0,21,9,Credit More For a Better Tomorrow,2,619.1496675823474,3
226663721193,R,Personal Loan,R,23,51610,11,6,22.122875437530574,0,0.23185841869506454,1,1,1,20,8,Financial Relief 101,4,742.456654472511,7
775906760197,R,Real Estate,R,34,74477,11,28,32.33359655950564,0,0.2534971112036464,1,0,0,27,9,Savings Investment 101,6,659.8337734820814,7
133013673641,C,Line of Credit,C,18,50438,9,32,27.743514552439805,0,0.28151214506657446,1,1,0,28,9,Retirement Relief Made Easy,6,568.3519006829379,3
290839289236,R,Equipment Finance,R,70,46271,9,23,31.83951802260059,0,0.17651540069560556,1,1,0,7,11,Investing Lending Made Easy,6,382.64311127500594,4
603891960956,C,Home Improvement,C,51,95749,5,35,25.67910174247637,0,0.26942659560236415,0,0,0,21,5,Credit Investment Made Easy,3,774.4667698189816,7
445785234151,R,Real Estate,R,55,73314,3,46,40.46605132011477,0,0.21534781690647994,1,0,1,24,10,Green Relief 101,3,813.1747747952527,8
565537441049,R,Equipment Finance,R,68,46949,12,5,23.9009705681596,0,0.35969864998326856,0,0,0,40,13,Investing Banking 101,6,661.364563020104,6
359931397203,C,Line of Credit,C,29,73781,1,82,40.53022592154852,0,0.27186063665650234,1,0,1,31,11,Green Fitness For a Better Tomorrow,7,766.0677052044125,4
325392494843,C,Home Improvement,C,69,47930,0,38,22.920692837800516,0,0.3482173820482494,0,1,1,11,11,Small Business Loan For a Better Tomorrow,6,681.1062569695868,8
301499038536,C,Real Estate,C,40,89283,13,0,24.852833986177913,0,0.15945969998640866,0,1,1,26,8,Green More Bonanza,8,724.168961329739,2
545554757717,R,Real Estate,R,34,74608,0,34,4.940682335290001,0,0.20845057686288698,0,1,1,12,10,Investing Fitness Made Easy,7,659.6457302358076,4
227658329715,R,Real Estate,R,35,90888,10,84,16.769840998890995,0,0.14011014069710526,0,0,1,17,11,Financial Planning For a Better Tomorrow,3,607.2888499501844,3
939439578479,C,Equipment Finance,C,69,47455,12,29,34.350831758029486,0,0.1516582796909804,0,0,0,10,10,Investing Fitness Made Easy,9,831.2247267775164,6
678163096188,C,Real Estate,C,58,73788,11,90,37.30947042001059,0,0.24765214426470814,1,0,1,31,9,Small Business Rewards 101,7,802.5626093287096,8
256235556216,R,Home Improvement,R,56,73406,8,40,22.839095964475238,0,0.2783407791437395,0,0,1,20,9,Investing Banking For a Better Tomorrow,6,633.0643219336204,5
777866369921,C,Home Improvement,C,59,75890,14,89,12.242762096044153,0,0.15684558398733237,1,0,1,18,11,Green Lending 101,5,640.7641006464573,9
511035865305,R,Equipment Finance,R,63,74805,9,13,12.128332072933832,0,0.3074277072935105,1,0,0,16,17,Student Lending Made Easy,2,796.7935781179059,6
864324579791,R,Mortgage,R,44,90221,14,28,13.52054774398787,0,0.25429155000426196,1,0,1,27,12,Small Business Less Bonanza,5,548.112118573832,3
758321050117,C,Mortgage,C,44,89758,1,84,3.2983088871673942,0,0.37433516146744017,0,0,0,26,9,Savings Relief 101,7,570.0760134591883,5
699182072358,R,Equipment Finance,R,67,47890,14,70,7.859902394775674,0,0.2701757642067838,0,0,1,27,7,Green Banking Hassle-Free,6,718.310813057967,5
476029932220,C,Mortgage,C,45,97767,0,18,45.578971983472314,0,0.23129843586215695,0,1,1,16,11,Student Rewards Made Easy,4,791.1705426435257,6
485645438953,C,Line of Credit,C,28,73472,10,14,45.48626040113145,0,0.23646120619674663,1,1,0,8,13,Student More Bonanza,5,670.9063411271848,5
952787359757,C,Car Loan,C,18,51938,3,42,33.14145034128822,0,0.29402295788386995,1,0,1,17,5,Mobile Relief Made Easy,3,925.2956359653481,3
852065645403,R,Line of Credit,R,29,74836,9,78,37.01106701568219,0,0.21134231264444275,0,1,0,35,11,Savings Less Hassle-Free,2,770.3878656128884,8
125517096192,R,Real Estate,R,66,46494,2,1,22.40457343202777,0,0.307594393412023,0,1,1,12,7,Small Business Relief Bonanza,6,727.0357727150099,4
998350231295,C,Personal Loan,C,32,74303,10,24,17.632914458188008,0,0.2604241216095308,1,0,0,26,11,Small Business Fitness For a Better Tomorrow,9,868.1960983873024,1
109653850175,R,Real Estate,R,37,89604,13,79,7.6894073195605275,1,0.38799702303717465,0,1,1,25,10,Student Relief 101,4,770.9045485646483,4
836305868523,R,Personal Loan,R,25,74646,10,31,28.588452227610027,0,0.07311664133338824,0,0,1,6,12,Financial Challenge For a Better Tomorrow,5,863.3080687453585,9
845179925655,C,Personal Loan,C,22,51219,5,60,49.03570786686048,0,0.28318566232817816,0,0,1,27,5,Savings Less Made Easy,9,858.6888528999116,6
838295529120,R,Equipment Finance,R,59,75440,15,83,14.487512111422046,0,0.2476904746480891,1,1,1,20,2,Savings Banking For a Better Tomorrow,9,913.7399347552822,5
957559341090,R,Real Estate,R,36,90709,0,84,26.14325728480225,0,0.15699854818507164,0,0,0,30,8,Mobile Challenge Bonanza,5,719.4537017675117,2
424362633992,R,Personal Loan,R,33,73658,5,90,17.79365656721703,0,0.38710069845651895,1,1,0,19,11,Financial Fitness Made Easy,2,572.657521196966,3
294783044867,R,Personal Loan,R,25,73742,9,2,17.786548279353077,0,0.2407812492845297,1,1,1,16,12,Mobile Lending Made Easy,5,501.40019863990057,8
776032747221,R,Equipment Finance,R,58,74002,13,90,27.095077772787498,0,0.2208631057383315,0,0,1,17,12,Mobile Rewards 101,3,764.3675118072584,6
601474685490,R,Equipment Finance,R,43,89479,15,62,25.45128522496358,0,0.19054008220796317,1,1,1,31,15,Credit Investment Made Easy,3,845.0286015971742,4
761411008173,C,Real Estate,C,54,95106,15,8,9.487233662892116,0,0.18205772463520906,0,0,1,23,11,Financial Lending Bonanza,5,877.0020617514303,5
260008869794,C,Car Loan,C,19,50912,10,52,43.95402873581874,0,0.1910141185487632,0,1,0,25,13,Student More For a Better Tomorrow,9,658.8003657373729,3
786064946680,C,Personal Loan,C,26,74725,5,88,19.216606101426606,0,0.2354275578017483,1,1,1,24,9,Financial Lending 101,6,995.8060527258211,2
917125054066,C,Real Estate,C,37,90125,8,76,28.926402216554578,0,0.24667450228725846,0,0,0,30,9,Retirement Loan For a Better Tomorrow,9,857.8608850587108,1
595177635220,C,Personal Loan,C,31,73194,1,12,21.71089404037884,0,0.1570446716433639,1,1,0,11,8,Small Business Lending 101,4,740.188882891054,8
780535712687,C,Real Estate,C,70,47871,9,65,50.34253385513124,0,0.2066414757617572,0,1,1,14,15,Small Business Less Hassle-Free,8,626.41778483219,6
504280003303,R,Line of Credit,R,21,51979,3,67,48.21091877837011,0,0.16158378781563687,1,0,1,15,9,Savings Relief For a Better Tomorrow,5,695.4118164430224,5
565429258235,R,Equipment Finance,R,47,96258,10,88,23.246200477020224,1,0.38541329195723345,0,1,0,11,8,Financial Banking Made Easy,1,543.4784329111835,2
895975465547,R,Real Estate,R,40,89313,5,54,27.011510032548106,0,0.27162580260138747,1,0,1,15,4,Savings Fitness Bonanza,6,842.2657392408402,5
894271038824,C,Personal Loan,C,31,73373,12,19,41.06342353789019,0,0.3280755023243572,1,1,1,30,12,Retirement Less For a Better Tomorrow,5,657.7469290629276,3
121550411645,C,Real Estate,C,55,73011,5,41,17.945847343150486,0,0.2709822886005207,0,0,1,24,9,Retirement Rewards For a Better Tomorrow,9,569.152187173085,8
173524811878,R,Home Improvement,R,35,89078,7,52,18.066364273229365,0,0.12160184698713297,0,1,0,16,14,Green More Bonanza,5,607.100937248577,3
643297540567,C,Real Estate,C,43,89637,9,0,29.39418605159077,0,0.1671573751400787,0,0,0,22,4,Savings Loan Bonanza,8,820.1824878350648,9
207880712755,C,Equipment Finance,C,66,46360,6,13,41.19926301757748,0,0.1289129946424537,1,1,1,19,8,Investing Loan 101,5,885.4607698565227,2
282601058956,R,Real Estate,R,31,74628,11,47,45.04516030242357,0,0.18501411715660745,1,1,0,21,13,Financial Challenge 101,7,815.4825093432015,5
884081051030,R,Home Improvement,R,39,90916,0,86,55.128421248152804,0,0.1986581941664315,1,1,1,27,11,Retirement Fitness Hassle-Free,4,703.433640098638,9
995703857013,R,Personal Loan,R,26,74057,7,55,43.17751206238288,0,0.1837958170346548,1,1,1,33,9,Financial Fitness For a Better Tomorrow,3,575.1584510902475,8
985579978962,R,Equipment Finance,R,55,74011,10,15,23.8548679819848,0,0.30923908763539953,1,0,1,26,10,Mobile Fitness For a Better Tomorrow,9,676.8314059742444,7
249116951568,R,Personal Loan,R,24,50069,4,78,21.943963905821267,0,0.24835142650978798,0,1,1,24,8,Student Planning For a Better Tomorrow,5,853.0049221652071,9
264819235324,R,Car Loan,R,18,51008,11,5,15.97391191672499,0,0.27600264356021476,0,1,1,8,11,Savings Lending Hassle-Free,9,727.5160502573747,2
138317969749,C,Real Estate,C,60,75669,2,27,41.910226052729534,0,0.1680613715718784,0,1,1,27,9,Green Challenge Bonanza,1,526.3446952423319,9
234701738441,R,Home Improvement,R,32,73374,10,19,27.713058171583747,0,0.31087859734369677,0,1,1,18,12,Student More 101,3,458.2372606287709,6
253710524830,R,Equipment Finance,R,66,47227,10,53,15.655175325773135,0,0.18164657530988526,0,1,0,27,7,Credit Investment Made Easy,8,658.8402015248307,7
251805036694,C,Equipment Finance,C,69,46194,1,32,35.88995192722632,0,0.2539997250017933,0,1,0,34,9,Small Business Rewards Made Easy,6,630.082856680379,1
382911737567,R,Home Improvement,R,68,46981,3,79,9.829483720400257,0,0.24810232604854263,0,1,0,20,12,Small Business Challenge Bonanza,4,656.7056956081807,1
475881630561,R,Personal Loan,R,18,50694,5,69,15.856120934831273,0,0.28024806159043525,1,1,1,11,8,Small Business Rewards Bonanza,8,598.3517300362072,7
218518072291,R,Real Estate,R,31,74777,7,2,20.828680209893147,0,0.2790243402004185,1,0,0,9,14,Retirement Challenge 101,1,585.3630339764504,5
670682342499,R,Real Estate,R,67,46955,8,88,45.62125593287441,1,0.317300228911632,0,1,0,26,8,Student Challenge 101,8,490.1373468169317,5
597209340257,C,Home Improvement,C,63,74236,6,24,45.84228488062281,0,0.1761015200587603,1,0,1,9,15,Retirement Investment Bonanza,7,715.7848935136848,8
377572561808,R,Car Loan,R,29,74488,3,58,20.122211727629946,0,0.1191612048941676,1,0,0,22,7,Mobile Planning Hassle-Free,7,538.7012989807575,3
381020956587,C,Real Estate,C,37,90714,11,58,49.510044001256595,0,0.19888427218606117,1,1,0,14,12,Mobile Fitness Bonanza,5,682.6186200209659,3
853872912664,R,Home Improvement,R,65,46277,8,54,36.48702836291018,0,0.2349005730594859,0,1,0,21,12,Retirement Fitness For a Better Tomorrow,9,629.8335119896658,9
971558096058,R,Personal Loan,R,38,89047,2,51,30.435220385824245,0,0.30893929571781975,1,1,0,24,9,Retirement Investment Bonanza,7,812.8798451629956,4
461240226481,R,Home Improvement,R,50,95521,5,14,19.34015927256077,0,0.256780027901967,1,0,0,4,8,Student Rewards Hassle-Free,9,751.6287798854697,7
532227521065,C,Real Estate,C,33,73583,13,33,27.971619283248625,0,0.2414534995194891,0,1,0,27,5,Student Investment For a Better Tomorrow,8,675.265064859604,7
974206626437,R,Equipment Finance,R,67,47707,15,82,41.733744508718985,1,0.3160522400600385,1,0,0,22,9,Credit Less For a Better Tomorrow,9,805.8675064003821,1
252549009024,C,Equipment Finance,C,61,75840,1,60,29.02469952519168,0,0.27039083148363247,1,1,1,12,10,Credit Challenge Hassle-Free,1,826.2506611974974,4
561386308191,R,Home Improvement,R,52,95469,7,82,23.47661140590264,0,0.1426082638540807,0,1,0,18,13,Financial Banking Hassle-Free,4,553.4627534678258,1
545597942667,C,Real Estate,C,35,90583,12,72,26.656102455222154,0,0.2980627833539137,1,0,1,27,10,Mobile Lending For a Better Tomorrow,4,729.7788390329388,6
299103045782,R,Real Estate,R,30,73914,9,41,13.453128071470706,0,0.08151843972741801,1,1,0,16,12,Investing More Made Easy,3,794.0551703838448,9
415573172840,C,Home Improvement,C,35,89912,8,62,27.06407532968263,0,0.35788038212137896,1,1,0,23,7,Student More Made Easy,4,617.8509688553138,8
896200689293,R,Real Estate,R,46,96284,2,24,11.082605354264164,0,0.3359637603274789,0,1,0,27,14,Retirement Loan Bonanza,1,921.6180241601485,7
396337690302,C,Home Improvement,C,33,73728,6,86,39.95455083010965,0,0.211142651061863,1,1,1,20,12,Financial Rewards Bonanza,9,754.2545814185764,7
458506945101,R,Car Loan,R,21,51605,8,6,16.97197983372338,0,0.19540890400718855,1,1,0,16,9,Small Business Challenge For a Better Tomorrow,4,838.9939181362948,5
257514503203,C,Equipment Finance,C,59,75749,9,29,35.92817722725765,0,0.3568934740318268,1,0,0,20,4,Savings Lending Made Easy,5,690.6646267857585,3
260177493865,C,Home Improvement,C,39,90674,12,2,22.531626874036302,0,0.2292656635117953,0,1,1,18,12,Mobile Rewards Hassle-Free,2,668.8715215405816,5
868296286882,C,Real Estate,C,48,96672,8,29,29.537982363350867,0,0.23071629675702093,0,0,0,23,11,Student Lending Made Easy,3,489.95241596268886,7
646814827533,R,Equipment Finance,R,47,96437,5,48,21.302392093807747,0,0.2016293969526365,1,0,1,13,14,Investing Lending Made Easy,4,456.0644171517579,2
591110619821,C,Equipment Finance,C,68,47709,11,27,11.286530000418082,0,0.06488891898693225,0,1,0,22,11,Financial Planning 101,4,814.2448366796486,7
759976207874,C,Real Estate,C,59,73580,4,27,9.28732059732165,0,0.2668722716468744,1,0,1,3,11,Retirement Challenge Bonanza,1,521.8140219959686,1
374464931195,R,Home Improvement,R,36,89891,15,65,41.720677719533434,0,0.07477524941862321,0,1,0,22,10,Financial Rewards Bonanza,7,680.5084575367008,6
632660180000,C,Real Estate,C,64,73751,14,33,30.321945613398235,0,0.15215251985430775,1,1,1,15,12,Small Business Lending Bonanza,8,493.2803071005555,8
124010258697,R,Personal Loan,R,21,51747,3,70,43.34271684326438,0,0.2101709465467403,1,1,0,16,9,Credit Challenge Hassle-Free,9,427.0941815805861,1
614008476068,R,Real Estate,R,69,46882,7,12,19.37694112762137,0,0.17537573961113864,0,1,0,13,17,Green Banking Made Easy,8,585.5886911073865,2
771727387127,R,Home Improvement,R,62,74254,5,72,14.40740066177039,0,0.25428082173249467,1,1,1,15,13,Mobile Relief For a Better Tomorrow,1,720.3229844040526,1
626003588332,R,Equipment Finance,R,44,89592,1,20,41.17829267914732,0,0.3588111090784803,1,0,0,22,7,Mobile Rewards 101,6,493.5098632326143,9
734935289713,R,Home Improvement,R,70,46566,10,83,20.156201420478588,0,0.2538961426159785,1,0,1,21,11,Small Business Investment Bonanza,9,572.3009509357962,1
876051627097,C,Personal Loan,C,27,74323,2,10,11.806490209850597,0,0.3603765928747998,1,1,0,15,12,Credit More Bonanza,8,816.5145455319727,6
162346670152,C,Real Estate,C,52,95680,14,61,29.855403944406415,0,0.27425780462436267,1,0,1,14,6,Small Business Planning Hassle-Free,1,756.361458833302,2
756847728938,C,Equipment Finance,C,49,97960,10,14,45.502497106122895,0,0.18439124036796084,0,1,1,33,8,Small Business Loan Made Easy,3,707.2318949398291,5
620331672418,R,Car Loan,R,28,73258,14,65,32.60689743372493,0,0.05980480640650676,1,0,1,22,8,Investing Investment Made Easy,9,439.8003108215638,7
124218909263,C,Real Estate,C,56,73504,11,39,38.42659416606966,0,0.1303506503780001,1,1,0,24,10,Financial Less For a Better Tomorrow,6,813.1990721528673,2
953921292702,R,Equipment Finance,R,64,74324,11,18,12.81930259187333,0,0.3498624405591684,1,0,1,7,12,Credit Loan Bonanza,3,489.4797043152548,7
837060611851,R,Equipment Finance,R,56,74653,5,88,13.610479343379229,0,0.20476553220721103,0,1,1,15,6,Small Business Investment Hassle-Free,4,556.1464042504987,3
245772180499,R,Personal Loan,R,30,73695,10,55,49.269234137010756,0,0.23198403913617718,1,1,0,13,13,Student Investment Hassle-Free,8,803.6661181029783,1
239093214883,R,Home Improvement,R,39,90096,14,38,43.17913103027129,0,0.2571755944534406,1,0,0,20,13,Student Relief Made Easy,2,862.128013045977,5
851763374704,C,Real Estate,C,69,47025,11,48,37.17043797359928,0,0.24758136867330977,0,1,1,21,8,Small Business Lending For a Better Tomorrow,4,624.7274618954801,1
415824103155,R,Real Estate,R,50,97094,12,72,45.93134638648795,0,0.2239925626122893,0,0,1,16,9,Credit Planning Bonanza,8,679.1025475251965,9
551998199449,C,Personal Loan,C,32,74777,1,87,16.566930385170917,0,0.32159826380421935,0,0,1,23,6,Mobile More Made Easy,8,736.9034382097952,1
443286094769,C,Mortgage,C,46,97943,13,0,35.82681526006325,0,0.12276778781554254,1,1,1,30,9,Student Loan 101,3,844.1771551577739,9
203262999138,C,Equipment Finance,C,42,90781,14,89,12.967128776407758,1,0.2787491608033838,0,0,0,23,11,Investing Less 101,1,740.4973152212372,1
826436805441,C,Home Improvement,C,56,74983,14,75,16.371890606335572,0,0.07150976668085704,0,0,0,16,11,Investing Loan For a Better Tomorrow,8,640.6036552817025,6
148867780796,R,Real Estate,R,60,73014,0,2,2.5864422635310422,0,0.25561344185340695,0,0,1,23,12,Mobile Investment Made Easy,3,764.9488146986776,8
399991737462,C,Real Estate,C,31,74674,6,70,22.672468689815222,0,0.2256153633710609,0,0,0,12,9,Credit Less Bonanza,3,682.1877874169624,9
701827765029,C,Real Estate,C,44,89663,12,59,17.907356554906244,0,0.3001033176450107,1,1,1,19,7,Green Less Made Easy,6,484.915600208839,6
694985763182,C,Personal Loan,C,23,50848,4,64,18.86359219735751,0,0.17087903788074457,0,1,1,24,8,Green Rewards Hassle-Free,5,732.6433234914355,7
903274389866,C,Equipment Finance,C,53,95798,5,47,39.14212676062604,0,0.2166872541997826,0,1,0,28,14,Retirement Banking For a Better Tomorrow,8,475.89767139537366,6
564727232852,C,Car Loan,C,22,50139,14,29,34.61447886495146,0,0.3430823453617548,0,1,0,24,8,Student Relief Bonanza,6,729.0225581581633,4
829439169922,R,Personal Loan,R,27,74796,15,58,7.306840957547225,0,0.1661535202355052,1,0,0,30,6,Student Banking 101,4,832.4140594585735,1
768227390851,R,Equipment Finance,R,55,74233,7,64,19.12664594878093,0,0.13680696108832943,0,0,1,28,9,Mobile Challenge Made Easy,7,649.7927700308112,9
804296661961,R,Home Improvement,R,67,46739,1,53,11.129098505914214,0,0.1696902487022301,0,0,1,13,16,Student Lending 101,7,752.4279789148172,4
469474620970,C,Real Estate,C,60,75224,8,22,47.57302681089494,0,0.12735508261609943,0,0,0,29,13,Financial Loan Bonanza,9,871.6339440554262,9
715711609321,R,Equipment Finance,R,57,74577,10,73,13.13569253907372,0,0.3044340545586635,0,1,0,22,7,Student Lending Made Easy,6,879.0912556203634,7
374169762512,R,Personal Loan,R,26,74965,9,81,31.73689101688985,0,0.17037831819768678,1,1,1,16,10,Mobile More Bonanza,6,567.8008329353935,8
125358611526,C,Personal Loan,C,33,73166,2,47,20.000144702102993,0,0.2599916644813455,1,0,1,11,12,Student Challenge For a Better Tomorrow,1,586.3920243040565,9
387177613140,R,Line of Credit,R,28,73174,6,35,11.981676921127095,0,0.14309203985374971,0,1,0,17,9,Investing Less For a Better Tomorrow,3,782.8576321292339,7
803747601962,R,Real Estate,R,69,46250,1,65,41.166169184760804,0,0.2678412290030326,1,0,0,16,6,Financial Less For a Better Tomorrow,4,745.6317234848543,9
